Category,Subcategory,Supplier,Brand,Region,Year,Month,Units Month, Values Month ,Units YTD, Values YTD ,Units MAT, Values MAT 
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,5,15470," $79,996 ",91266," $463,330 ",209125," $1,057,266 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,6,17822," $91,658 ",109088," $554,988 ",209104," $1,057,350 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,7,19824," $102,662 ",128912," $657,650 ",212114," $1,075,998 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,8,16289," $83,230 ",145201," $740,880 ",213430," $1,083,194 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,9,17507," $90,433 ",162708," $831,313 ",214550," $1,091,622 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,10,20083," $103,670 ",182791," $934,983 ",217644," $1,110,060 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,11,17633," $90,930 ",200424," $1,025,913 ",218813," $1,118,691 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2020,12,17738," $93,226 ",218162," $1,119,139 ",218162," $1,119,139 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,1,17934," $95,809 ",17934," $95,809 ",218400," $1,126,006 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,2,15498," $82,516 ",33432," $178,325 ",217189," $1,123,941 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,3,18284," $98,560 ",51716," $276,885 ",213213," $1,111,341 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,4,17052," $92,029 ",68768," $368,914 ",211134," $1,104,719 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,5,16268," $89,887 ",85036," $458,801 ",211932," $1,114,610 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,6,17206," $92,435 ",102242," $551,236 ",211316," $1,115,387 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,7,17437," $94,297 ",119679," $645,533 ",208929," $1,107,022 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,8,15379," $84,266 ",135058," $729,799 ",208019," $1,108,058 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,9,14273," $78,001 ",149331," $807,800 ",204785," $1,095,626 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,10,15981," $86,583 ",165312," $894,383 ",200683," $1,078,539 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,11,14686," $80,045 ",179998," $974,428 ",197736," $1,067,654 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2021,12,19005," $107,079 ",199003," $1,081,507 ",199003," $1,081,507 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,1,15092," $88,319 ",15092," $88,319 ",196161," $1,074,017 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,2,13979," $80,486 ",29071," $168,805 ",194642," $1,071,987 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,3,51863," $302,449 ",80934," $471,254 ",228221," $1,275,876 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,4,14721," $87,997 ",95655," $559,251 ",225890," $1,271,844 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,5,13531," $78,449 ",109186," $637,700 ",223153," $1,260,406 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,6,33684," $198,933 ",142870," $836,633 ",239631," $1,366,904 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,7,16996," $100,611 ",159866," $937,244 ",239190," $1,373,218 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,8,13699," $80,423 ",173565," $1,017,667 ",237510," $1,369,375 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,9,13846," $82,936 ",187411," $1,100,603 ",237083," $1,374,310 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,10,38801," $236,572 ",226212," $1,337,175 ",259903," $1,524,299 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,11,13580," $80,850 ",239792," $1,418,025 ",258797," $1,525,104 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2022,12,15680," $95,319 ",255472," $1,513,344 ",255472," $1,513,344 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2023,1,15715," $97,146 ",15715," $97,146 ",256095," $1,522,171 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2023,2,14077," $85,561 ",29792," $182,707 ",256193," $1,527,246 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,North,2023,3,15638," $94,591 ",45430," $277,298 ",219968," $1,319,388 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,1,12509," $56,973 ",12509," $56,973 ",12509," $56,973 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,2,11249," $51,205 ",23758," $108,178 ",23758," $108,178 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,3,13167," $59,899 ",36925," $168,077 ",36925," $168,077 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,4,11606," $52,927 ",48531," $221,004 ",48531," $221,004 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,5,10934," $49,791 ",59465," $270,795 ",59465," $270,795 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,6,11746," $53,466 ",71211," $324,261 ",71211," $324,261 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,7,12691," $59,745 ",83902," $384,006 ",83902," $384,006 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,8,10934," $53,508 ",94836," $437,514 ",94836," $437,514 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,9,11683," $56,469 ",106519," $493,983 ",106519," $493,983 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,10,12222," $60,662 ",118741," $554,645 ",118741," $554,645 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,11,11963," $62,342 ",130704," $616,987 ",130704," $616,987 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2018,12,10815," $54,593 ",141519," $671,580 ",141519," $671,580 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,1,12467," $63,826 ",12467," $63,826 ",141477," $678,433 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,2,10381," $55,237 ",22848," $119,063 ",140609," $682,465 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,3,11333," $61,684 ",34181," $180,747 ",138775," $684,250 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,4,11305," $61,894 ",45486," $242,641 ",138474," $693,217 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,5,11669," $63,609 ",57155," $306,250 ",139209," $707,035 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,6,10969," $59,367 ",68124," $365,617 ",138432," $712,936 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,7,10654," $56,378 ",78778," $421,995 ",136395," $709,569 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,8,8561," $46,809 ",87339," $468,804 ",134022," $702,870 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,9,9233," $48,993 ",96572," $517,797 ",131572," $695,394 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,10,9296," $50,855 ",105868," $568,652 ",128646," $685,587 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,11,10157," $56,140 ",116025," $624,792 ",126840," $679,385 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2019,12,9618," $51,737 ",125643," $676,529 ",125643," $676,529 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,1,10416," $54,894 ",10416," $54,894 ",123592," $667,597 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,2,8778," $46,172 ",19194," $101,066 ",121989," $658,532 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,3,9800," $50,225 ",28994," $151,291 ",120456," $647,073 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,4,8582," $45,864 ",37576," $197,155 ",117733," $631,043 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,5,6566," $35,833 ",44142," $232,988 ",112630," $603,267 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,6,7840," $40,866 ",51982," $273,854 ",109501," $584,766 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,7,9576," $50,043 ",61558," $323,897 ",108423," $578,431 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,8,5656," $29,827 ",67214," $353,724 ",105518," $561,449 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,9,8456," $44,023 ",75670," $397,747 ",104741," $556,479 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,10,9464," $49,805 ",85134," $447,552 ",104909," $555,429 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,11,7336," $38,297 ",92470," $485,849 ",102088," $537,586 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2020,12,8407," $43,358 ",100877," $529,207 ",100877," $529,207 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,1,7336," $38,780 ",7336," $38,780 ",97797," $513,093 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,2,6888," $36,190 ",14224," $74,970 ",95907," $503,111 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,3,7392," $40,474 ",21616," $115,444 ",93499," $493,360 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,4,6972," $38,024 ",28588," $153,468 ",91889," $485,520 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,5,7308," $39,298 ",35896," $192,766 ",92631," $488,985 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,6,7329," $39,179 ",43225," $231,945 ",92120," $487,298 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,7,7168," $38,206 ",50393," $270,151 ",89712," $475,461 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,8,6391," $34,328 ",56784," $304,479 ",90447," $479,962 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,9,7252," $40,243 ",64036," $344,722 ",89243," $476,182 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,10,6909," $37,982 ",70945," $382,704 ",86688," $464,359 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,11,5880," $31,430 ",76825," $414,134 ",85232," $457,492 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2021,12,6811," $38,031 ",83636," $452,165 ",83636," $452,165 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,1,6860," $39,718 ",6860," $39,718 ",83160," $453,103 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,2,6538," $37,310 ",13398," $77,028 ",82810," $454,223 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,3,24843," $145,824 ",38241," $222,852 ",100261," $559,573 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,4,6300," $36,365 ",44541," $259,217 ",99589," $557,914 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,5,6979," $40,278 ",51520," $299,495 ",99260," $558,894 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,6,16030," $92,127 ",67550," $391,622 ",107961," $611,842 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,7,7175," $41,944 ",74725," $433,566 ",107968," $615,580 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,8,4963," $28,959 ",79688," $462,525 ",106540," $610,211 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,9,7021," $41,062 ",86709," $503,587 ",106309," $611,030 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,10,18102," $108,514 ",104811," $612,101 ",117502," $681,562 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,11,6741," $40,201 ",111552," $652,302 ",118363," $690,333 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2022,12,7658," $45,311 ",119210," $697,613 ",119210," $697,613 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2023,1,7833," $47,628 ",7833," $47,628 ",120183," $705,523 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2023,2,7749," $47,033 ",15582," $94,661 ",121394," $715,246 "
Shampoo,Moisturizing,FreshCo Industries,Orchid Oasis,South,2023,3,7721," $46,515 ",23303," $141,176 ",104272," $615,937 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,1,15106," $101,220 ",15106," $101,220 ",15106," $101,220 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,2,11550," $77,427 ",26656," $178,647 ",26656," $178,647 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,3,15785," $105,770 ",42441," $284,417 ",42441," $284,417 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,4,12096," $81,046 ",54537," $365,463 ",54537," $365,463 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,5,14546," $97,433 ",69083," $462,896 ",69083," $462,896 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,6,13664," $91,574 ",82747," $554,470 ",82747," $554,470 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,7,13048," $87,430 ",95795," $641,900 ",95795," $641,900 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,8,13517," $90,545 ",109312," $732,445 ",109312," $732,445 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,9,13174," $88,277 ",122486," $820,722 ",122486," $820,722 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,10,15078," $101,038 ",137564," $921,760 ",137564," $921,760 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,11,10423," $69,853 ",147987," $991,613 ",147987," $991,613 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2018,12,13251," $88,767 ",161238," $1,080,380 ",161238," $1,080,380 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,1,12691," $85,057 ",12691," $85,057 ",158823," $1,064,217 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,2,11823," $79,247 ",24514," $164,304 ",159096," $1,066,037 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,3,14147," $94,738 ",38661," $259,042 ",157458," $1,055,005 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,4,12271," $82,243 ",50932," $341,285 ",157633," $1,056,202 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,5,12257," $82,110 ",63189," $423,395 ",155344," $1,040,879 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,6,11179," $74,907 ",74368," $498,302 ",152859," $1,024,212 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,7,11830," $79,219 ",86198," $577,521 ",151641," $1,016,001 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,8,9457," $63,378 ",95655," $640,899 ",147581," $988,834 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,9,10031," $67,186 ",105686," $708,085 ",144438," $967,743 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,10,10682," $71,610 ",116368," $779,695 ",140042," $938,315 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,11,9779," $65,548 ",126147," $845,243 ",139398," $934,010 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2019,12,10444," $69,979 ",136591," $915,222 ",136591," $915,222 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,1,9653," $64,652 ",9653," $64,652 ",133553," $894,817 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,2,8372," $56,056 ",18025," $120,708 ",130102," $871,626 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,3,12901," $86,422 ",30926," $207,130 ",128856," $863,310 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,4,10703," $71,680 ",41629," $278,810 ",127288," $852,747 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,5,8582," $57,505 ",50211," $336,315 ",123613," $828,142 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,6,10416," $69,769 ",60627," $406,084 ",122850," $823,004 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,7,9415," $63,035 ",70042," $469,119 ",120435," $806,820 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,8,8813," $59,017 ",78855," $528,136 ",119791," $802,459 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,9,8281," $55,489 ",87136," $583,625 ",118041," $790,762 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,10,9765," $65,387 ",96901," $649,012 ",117124," $784,539 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,11,7609," $50,960 ",104510," $699,972 ",114954," $769,951 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2020,12,9030," $60,522 ",113540," $760,494 ",113540," $760,494 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,1,9065," $60,760 ",9065," $60,760 ",112952," $756,602 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,2,7595," $50,869 ",16660," $111,629 ",112175," $751,415 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,3,8092," $54,173 ",24752," $165,802 ",107366," $719,166 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,4,8512," $57,057 ",33264," $222,859 ",105175," $704,543 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,5,8652," $57,946 ",41916," $280,805 ",105245," $704,984 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,6,9009," $60,361 ",50925," $341,166 ",103838," $695,576 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,7,10612," $71,134 ",61537," $412,300 ",105035," $703,675 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,8,7490," $50,225 ",69027," $462,525 ",103712," $694,883 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,9,8512," $57,050 ",77539," $519,575 ",103943," $696,444 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,10,8715," $58,387 ",86254," $577,962 ",102893," $689,444 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,11,7182," $48,069 ",93436," $626,031 ",102466," $686,553 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2021,12,8624," $57,764 ",102060," $683,795 ",102060," $683,795 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,1,8323," $55,769 ",8323," $55,769 ",101318," $678,804 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,2,7035," $47,110 ",15358," $102,879 ",100758," $675,045 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,3,7637," $51,149 ",22995," $154,028 ",100303," $672,021 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,4,7315," $48,986 ",30310," $203,014 ",99106," $663,950 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,5,7616," $51,065 ",37926," $254,079 ",98070," $657,069 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,6,7994," $53,578 ",45920," $307,657 ",97055," $650,286 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,7,7672," $51,401 ",53592," $359,058 ",94115," $630,553 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,8,7084," $47,432 ",60676," $406,490 ",93709," $627,760 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,9,7448," $49,910 ",68124," $456,400 ",92645," $620,620 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,10,6993," $46,921 ",75117," $503,321 ",90923," $609,154 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,11,7154," $47,957 ",82271," $551,278 ",90895," $609,042 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2022,12,6860," $45,941 ",89131," $597,219 ",89131," $597,219 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2023,1,6538," $43,771 ",6538," $43,771 ",87346," $585,221 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2023,2,5831," $39,074 ",12369," $82,845 ",86142," $577,185 "
Shampoo,Moisturizing,Glitterati,Nourish,Center,2023,3,6587," $44,142 ",18956," $126,987 ",85092," $570,178 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,1,12782," $85,652 ",12782," $85,652 ",12782," $85,652 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,2,10682," $71,561 ",23464," $157,213 ",23464," $157,213 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,3,10661," $71,400 ",34125," $228,613 ",34125," $228,613 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,4,9709," $65,065 ",43834," $293,678 ",43834," $293,678 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,5,11697," $78,386 ",55531," $372,064 ",55531," $372,064 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,6,11179," $74,893 ",66710," $446,957 ",66710," $446,957 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,7,10500," $70,336 ",77210," $517,293 ",77210," $517,293 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,8,9940," $66,598 ",87150," $583,891 ",87150," $583,891 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,9,9366," $62,734 ",96516," $646,625 ",96516," $646,625 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,10,12222," $81,914 ",108738," $728,539 ",108738," $728,539 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,11,11438," $76,594 ",120176," $805,133 ",120176," $805,133 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2018,12,10087," $67,557 ",130263," $872,690 ",130263," $872,690 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2019,1,10591," $70,917 ",10591," $70,917 ",128072," $857,955 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2019,2,9912," $66,360 ",20503," $137,277 ",127302," $852,754 "
Shampoo,Moisturizing,Glitterati,Nourish,North,2019,3,9646," $64,680 ",30149," $201,957 ",126287," $846,034 "
